,file,length,seconds,sample_rate,emotions,label,len_trim,max_amp,diff_percent
60,../data/happy/03-01-03-01-02-01-15.wav,160160,3.3366666666666664,48000,happy,03,71168,0.08599853515625,0.5556443556443557
61,../data/happy/03-01-03-01-02-01-01.wav,169769,3.5368541666666666,48000,happy,03,67584,0.050018310546875,0.60190611949178
62,../data/happy/03-01-03-01-02-01-17.wav,166567,3.4701458333333335,48000,happy,03,61952,0.185302734375,0.6280655832187648
63,../data/happy/03-01-03-01-02-01-03.wav,168168,3.5035,48000,happy,03,75264,0.148468017578125,0.5524475524475524
64,../data/happy/03-01-03-02-01-01-03.wav,206607,4.3043125,48000,happy,03,103424,0.339141845703125,0.4994167670988882
65,../data/happy/03-01-03-02-01-01-17.wav,179379,3.7370625,48000,happy,03,65536,0.251495361328125,0.634650655873876
66,../data/happy/03-01-03-01-01-01-23.wav,160160,3.3366666666666664,48000,happy,03,60416,0.077117919921875,0.6227772227772228
67,../data/happy/03-01-03-02-02-01-23.wav,155355,3.2365625,48000,happy,03,55296,0.247772216796875,0.6440668147146857
68,../data/happy/03-01-03-02-02-01-22.wav,176176,3.6703333333333332,48000,happy,03,77824,0.229095458984375,0.5582599218962855
69,../data/happy/03-01-03-01-01-01-22.wav,169770,3.536875,48000,happy,03,87040,0.06158447265625,0.48730635565765446
70,../data/happy/03-01-03-02-01-01-16.wav,180981,3.7704375,48000,happy,03,82432,0.167022705078125,0.5445267735287129
71,../data/happy/03-01-03-02-01-01-02.wav,177778,3.703708333333333,48000,happy,03,69632,0.443450927734375,0.608320489599388
72,../data/happy/03-01-03-01-02-01-02.wav,180981,3.7704375,48000,happy,03,79360,0.144500732421875,0.5615009310369596
73,../data/happy/03-01-03-01-02-01-16.wav,179379,3.7370625,48000,happy,03,77824,0.12261962890625,0.5661476538502277
74,../data/happy/03-01-03-01-02-01-12.wav,168168,3.5035,48000,happy,03,69120,0.070404052734375,0.5889824461253033
75,../data/happy/03-01-03-01-02-01-06.wav,166566,3.470125,48000,happy,03,72704,0.05743408203125,0.5635123614663257
76,../data/happy/03-01-03-02-01-01-06.wav,168168,3.5035,48000,happy,03,75264,0.357147216796875,0.5524475524475524
77,../data/happy/03-01-03-02-01-01-12.wav,201802,4.204208333333334,48000,happy,03,80896,0.49298095703125,0.599131822281246
78,../data/happy/03-01-03-02-01-01-13.wav,164965,3.4367708333333336,48000,happy,03,71168,0.1123046875,0.5685872760888674
79,../data/happy/03-01-03-02-01-01-07.wav,196997,4.104104166666667,48000,happy,03,113664,0.1717529296875,0.4230165941613324
80,../data/happy/03-01-03-01-02-01-07.wav,163363,3.403395833333333,48000,happy,03,67584,0.048736572265625,0.5862955504000293
81,../data/happy/03-01-03-01-02-01-13.wav,150551,3.1364791666666667,48000,happy,03,54784,0.067626953125,0.6361100225172865
82,../data/happy/03-01-03-01-02-01-05.wav,161761,3.3700208333333332,48000,happy,03,62976,0.04058837890625,0.6106848993267846
83,../data/happy/03-01-03-01-02-01-11.wav,152152,3.1698333333333335,48000,happy,03,56832,0.044189453125,0.6264787843735212
84,../data/happy/03-01-03-02-01-01-11.wav,193794,4.037375,48000,happy,03,92672,0.28070068359375,0.5218015005624529
85,../data/happy/03-01-03-02-01-01-05.wav,198599,4.137479166666667,48000,happy,03,103936,0.047454833984375,0.4766539609967825
86,../data/happy/03-01-03-01-01-01-19.wav,174574,3.6369583333333333,48000,happy,03,127982,0.02569580078125,0.26688968574930977
87,../data/happy/03-01-03-02-02-01-19.wav,211411,4.404395833333333,48000,happy,03,160256,0.177703857421875,0.24196943394619957
88,../data/happy/03-01-03-02-02-01-24.wav,185786,3.8705416666666665,48000,happy,03,85504,0.15875244140625,0.539771565134079
89,../data/happy/03-01-03-02-02-01-18.wav,180981,3.7704375,48000,happy,03,73728,0.4599609375,0.5926202198020787
90,../data/happy/03-01-03-01-01-01-18.wav,163363,3.403395833333333,48000,happy,03,65024,0.1275634765625,0.6019661734909374
91,../data/happy/03-01-03-01-01-01-24.wav,172973,3.6036041666666665,48000,happy,03,75776,0.059967041015625,0.5619200684499893
92,../data/happy/03-01-03-02-01-01-04.wav,185786,3.8705416666666665,48000,happy,03,76800,0.2274169921875,0.5866211662880949
93,../data/happy/03-01-03-02-01-01-10.wav,184184,3.8371666666666666,48000,happy,03,83968,0.62689208984375,0.5441080658471963
94,../data/happy/03-01-03-01-02-01-10.wav,158558,3.3032916666666665,48000,happy,03,59904,0.18353271484375,0.6221950327325017
95,../data/happy/03-01-03-01-02-01-04.wav,168168,3.5035,48000,happy,03,72192,0.070648193359375,0.5707149992864279
96,../data/happy/03-01-03-01-02-01-09.wav,158558,3.3032916666666665,48000,happy,03,66048,0.030242919921875,0.5834458053204505
97,../data/happy/03-01-03-01-02-01-21.wav,177778,3.703708333333333,48000,happy,03,74752,0.2135009765625,0.579520525599343
98,../data/happy/03-01-03-02-01-01-21.wav,182582,3.8037916666666667,48000,happy,03,81408,0.285888671875,0.5541291036356267
99,../data/happy/03-01-03-02-01-01-09.wav,180981,3.7704375,48000,happy,03,86528,0.227203369140625,0.5218945635177173
100,../data/happy/03-01-03-01-01-01-15.wav,163363,3.403395833333333,48000,happy,03,63488,0.135223388671875,0.6113685473454822
101,../data/happy/03-01-03-01-01-01-01.wav,166567,3.4701458333333335,48000,happy,03,66560,0.058502197265625,0.6004010398218135
102,../data/happy/03-01-03-02-02-01-01.wav,188988,3.93725,48000,happy,03,88576,0.127471923828125,0.5313141575126463
103,../data/happy/03-01-03-02-02-01-15.wav,182582,3.8037916666666667,48000,happy,03,83456,0.220703125,0.5429122257396677
104,../data/happy/03-01-03-02-02-01-14.wav,184184,3.8371666666666666,48000,happy,03,82432,0.496063232421875,0.5524475524475524
105,../data/happy/03-01-03-01-01-01-14.wav,177778,3.703708333333333,48000,happy,03,76800,0.193603515625,0.568000539999325
106,../data/happy/03-01-03-02-01-01-08.wav,180980,3.7704166666666667,48000,happy,03,78848,0.20709228515625,0.5643275500055255
107,../data/happy/03-01-03-02-01-01-20.wav,176176,3.6703333333333332,48000,happy,03,76800,0.22265625,0.5640722913450186
108,../data/happy/03-01-03-01-02-01-20.wav,166566,3.470125,48000,happy,03,72704,0.0897216796875,0.5635123614663257
109,../data/happy/03-01-03-01-02-01-08.wav,166566,3.470125,48000,happy,03,70144,0.05804443359375,0.578881644513286
110,../data/happy/03-01-03-01-02-01-22.wav,168168,3.5035,48000,happy,03,71168,0.059234619140625,0.5768041482327196
111,../data/happy/03-01-03-02-01-01-22.wav,179380,3.7370833333333335,48000,happy,03,75264,0.29107666015625,0.5804214516668524
112,../data/happy/03-01-03-01-01-01-02.wav,172973,3.6036041666666665,48000,happy,03,70656,0.1605224609375,0.59152006382499
113,../data/happy/03-01-03-01-01-01-16.wav,177778,3.703708333333333,48000,happy,03,73216,0.13238525390625,0.5881605147993565
114,../data/happy/03-01-03-02-02-01-16.wav,180980,3.7704166666666667,48000,happy,03,80384,0.200469970703125,0.5558404243562824
115,../data/happy/03-01-03-02-02-01-02.wav,177778,3.703708333333333,48000,happy,03,76288,0.240234375,0.5708805363993295
116,../data/happy/03-01-03-02-02-01-03.wav,198598,4.137458333333333,48000,happy,03,123392,0.5966796875,0.3786845788980755
117,../data/happy/03-01-03-02-02-01-17.wav,179379,3.7370625,48000,happy,03,84992,0.2071533203125,0.526187569336433
118,../data/happy/03-01-03-01-01-01-17.wav,166566,3.470125,48000,happy,03,60416,0.102294921875,0.6372849200917354
119,../data/happy/03-01-03-01-01-01-03.wav,180980,3.7704166666666667,48000,happy,03,83968,0.095916748046875,0.5360371311747154
120,../data/happy/03-01-03-02-01-01-23.wav,155356,3.2365833333333334,48000,happy,03,55296,0.275360107421875,0.6440691057957207
121,../data/happy/03-01-03-01-02-01-23.wav,155355,3.2365625,48000,happy,03,57856,0.1011962890625,0.6275884265070323
122,../data/happy/03-01-03-01-01-01-07.wav,168168,3.5035,48000,happy,03,75776,0.053070068359375,0.5494029779744065
123,../data/happy/03-01-03-01-01-01-13.wav,155355,3.2365625,48000,happy,03,58368,0.070648193359375,0.6242927488655016
124,../data/happy/03-01-03-02-02-01-13.wav,161761,3.3700208333333332,48000,happy,03,67072,0.180755615234375,0.585363591965925
125,../data/happy/03-01-03-02-02-01-07.wav,193794,4.037375,48000,happy,03,123904,0.1907958984375,0.36064068031001995
126,../data/happy/03-01-03-02-02-01-06.wav,171371,3.5702291666666666,48000,happy,03,78848,0.3162841796875,0.5398988160190464
127,../data/happy/03-01-03-02-02-01-12.wav,187388,3.9039166666666665,48000,happy,03,82944,0.234405517578125,0.5573676009136124
128,../data/happy/03-01-03-01-01-01-12.wav,177778,3.703708333333333,48000,happy,03,78336,0.106842041015625,0.5593605507993115
129,../data/happy/03-01-03-01-01-01-06.wav,169769,3.5368541666666666,48000,happy,03,76288,0.064849853515625,0.550636453062691
130,../data/happy/03-01-03-01-02-01-24.wav,168168,3.5035,48000,happy,03,70144,0.072601318359375,0.5828932971790115
131,../data/happy/03-01-03-01-02-01-18.wav,164964,3.43675,48000,happy,03,70656,0.03033447265625,0.571688368371281
132,../data/happy/03-01-03-02-01-01-18.wav,180981,3.7704375,48000,happy,03,72704,0.6309814453125,0.5982782723048276
133,../data/happy/03-01-03-02-01-01-24.wav,192192,4.004,48000,happy,03,91648,0.27813720703125,0.5231435231435232
134,../data/happy/03-01-03-01-01-01-10.wav,168168,3.5035,48000,happy,03,68096,0.272857666015625,0.595071595071595
135,../data/happy/03-01-03-01-01-01-04.wav,168168,3.5035,48000,happy,03,67072,0.08233642578125,0.6011607440178869
136,../data/happy/03-01-03-02-02-01-04.wav,172973,3.6036041666666665,48000,happy,03,73728,0.2620849609375,0.5737600665999896
137,../data/happy/03-01-03-02-02-01-10.wav,179379,3.7370625,48000,happy,03,75264,0.9991455078125,0.5804191126051544
138,../data/happy/03-01-03-02-02-01-11.wav,185785,3.8705208333333334,48000,happy,03,87552,0.211090087890625,0.5287455930241947
139,../data/happy/03-01-03-02-02-01-05.wav,172972,3.6035833333333334,48000,happy,03,86016,0.155242919921875,0.5027172027842657
140,../data/happy/03-01-03-01-01-01-05.wav,192192,4.004,48000,happy,03,90624,0.059051513671875,0.5284715284715285
141,../data/happy/03-01-03-01-01-01-11.wav,148949,3.1031041666666668,48000,happy,03,51200,0.04254150390625,0.656258182330865
142,../data/happy/03-01-03-02-01-01-19.wav,180981,3.7704375,48000,happy,03,80896,0.071014404296875,0.5530138522828363
143,../data/happy/03-01-03-01-02-01-19.wav,156957,3.2699375,48000,happy,03,84992,0.02484130859375,0.45850137298750615
144,../data/happy/03-01-03-01-02-02-13.wav,153754,3.2032083333333334,48000,happy,03,60416,0.08355712890625,0.6070606293169608
145,../data/happy/03-01-03-02-01-02-07.wav,193793,4.037354166666667,48000,happy,03,96256,0.214935302734375,0.503305072938651
146,../data/happy/03-01-03-02-01-02-13.wav,172973,3.6036041666666665,48000,happy,03,91648,0.16180419921875,0.47016008278748705
147,../data/happy/03-01-03-02-01-02-12.wav,198598,4.137458333333333,48000,happy,03,83968,0.422393798828125,0.5771961449762838
148,../data/happy/03-01-03-02-01-02-06.wav,166566,3.470125,48000,happy,03,74752,0.3232421875,0.5512169350287573
149,../data/happy/03-01-03-01-02-02-06.wav,164965,3.4367708333333336,48000,happy,03,69120,0.1092529296875,0.581002030733792
150,../data/happy/03-01-03-01-02-02-12.wav,179380,3.7370833333333335,48000,happy,03,79360,0.09686279296875,0.5575872449548445
151,../data/happy/03-01-03-01-01-02-24.wav,187387,3.9038958333333333,48000,happy,03,87552,0.0496826171875,0.5327744187163463
152,../data/happy/03-01-03-01-01-02-18.wav,161761,3.3700208333333332,48000,happy,03,61952,0.05517578125,0.6170152261669994
153,../data/happy/03-01-03-02-02-02-18.wav,184184,3.8371666666666666,48000,happy,03,76800,0.53302001953125,0.5830256699821917
154,../data/happy/03-01-03-02-02-02-24.wav,185786,3.8705416666666665,48000,happy,03,84480,0.270294189453125,0.5452832829169044
155,../data/happy/03-01-03-01-02-02-04.wav,164965,3.4367708333333336,48000,happy,03,68096,0.091644287109375,0.5872094080562543
156,../data/happy/03-01-03-01-02-02-10.wav,160160,3.3366666666666664,48000,happy,03,61440,0.2200927734375,0.6163836163836164
157,../data/happy/03-01-03-02-01-02-10.wav,168168,3.5035,48000,happy,03,66560,0.678955078125,0.6042053184910328
158,../data/happy/03-01-03-02-01-02-04.wav,171371,3.5702291666666666,48000,happy,03,69120,0.334197998046875,0.5966645465102031
159,../data/happy/03-01-03-02-01-02-05.wav,185786,3.8705416666666665,48000,happy,03,94208,0.135894775390625,0.4929219639800631
160,../data/happy/03-01-03-02-01-02-11.wav,174575,3.636979166666667,48000,happy,03,74752,0.331268310546875,0.5718058141200058
161,../data/happy/03-01-03-01-02-02-11.wav,155356,3.2365833333333334,48000,happy,03,59904,0.056854248046875,0.6144081979453642
162,../data/happy/03-01-03-01-02-02-05.wav,180981,3.7704375,48000,happy,03,84992,0.0804443359375,0.5303816422718407
163,../data/happy/03-01-03-02-02-02-19.wav,192192,4.004,48000,happy,03,93696,0.064239501953125,0.5124875124875125
164,../data/happy/03-01-03-01-01-02-19.wav,177778,3.703708333333333,48000,happy,03,98816,0.059783935546875,0.4441606947991315
165,../data/happy/03-01-03-01-01-02-09.wav,169769,3.5368541666666666,48000,happy,03,73216,0.04840087890625,0.5687316294494283
166,../data/happy/03-01-03-01-01-02-21.wav,182582,3.8037916666666667,48000,happy,03,79872,0.195770263671875,0.562541762057596
167,../data/happy/03-01-03-02-02-02-21.wav,182582,3.8037916666666667,48000,happy,03,81408,0.25982666015625,0.5541291036356267
168,../data/happy/03-01-03-02-02-02-09.wav,171371,3.5702291666666666,48000,happy,03,75776,0.241851806640625,0.5578248361741485
169,../data/happy/03-01-03-01-02-02-01.wav,177778,3.703708333333333,48000,happy,03,79360,0.044677734375,0.5536005579993025
170,../data/happy/03-01-03-01-02-02-15.wav,164965,3.4367708333333336,48000,happy,03,63488,0.11029052734375,0.6151426060073348
171,../data/happy/03-01-03-02-01-02-15.wav,166566,3.470125,48000,happy,03,65024,0.251007080078125,0.6096202106072067
172,../data/happy/03-01-03-02-01-02-01.wav,174574,3.6369583333333333,48000,happy,03,70656,0.16583251953125,0.5952661908417061
173,../data/happy/03-01-03-02-01-02-14.wav,179379,3.7370625,48000,happy,03,77824,0.403411865234375,0.5661476538502277
174,../data/happy/03-01-03-01-02-02-14.wav,166566,3.470125,48000,happy,03,68608,0.091339111328125,0.5881032143414623
175,../data/happy/03-01-03-02-02-02-08.wav,188989,3.9372708333333333,48000,happy,03,81408,0.12115478515625,0.5692447708596796
176,../data/happy/03-01-03-02-02-02-20.wav,177778,3.703708333333333,48000,happy,03,78848,0.4969482421875,0.556480554399307
177,../data/happy/03-01-03-01-01-02-20.wav,177777,3.7036875,48000,happy,03,74752,0.075439453125,0.5795181603919517
178,../data/happy/03-01-03-01-01-02-08.wav,164964,3.43675,48000,happy,03,69120,0.084228515625,0.5809994907979923
179,../data/happy/03-01-03-01-01-02-22.wav,164965,3.4367708333333336,48000,happy,03,65024,0.0645751953125,0.6058315400236414
180,../data/happy/03-01-03-02-02-02-22.wav,188989,3.9372708333333333,48000,happy,03,89600,0.1424560546875,0.5258983327071945
181,../data/happy/03-01-03-01-02-02-16.wav,176176,3.6703333333333332,48000,happy,03,75776,0.120758056640625,0.5698846607937517
182,../data/happy/03-01-03-01-02-02-02.wav,179380,3.7370833333333335,48000,happy,03,78848,0.12603759765625,0.5604415207938455
183,../data/happy/03-01-03-02-01-02-02.wav,176176,3.6703333333333332,48000,happy,03,71680,0.484771728515625,0.593134138588684
184,../data/happy/03-01-03-02-01-02-16.wav,171371,3.5702291666666666,48000,happy,03,68096,0.407562255859375,0.6026398865619037
185,../data/happy/03-01-03-02-01-02-17.wav,196997,4.104104166666667,48000,happy,03,75776,0.50274658203125,0.615344396107555
186,../data/happy/03-01-03-02-01-02-03.wav,211411,4.404395833333333,48000,happy,03,114176,0.47802734375,0.4599334944728515
187,../data/happy/03-01-03-01-02-02-03.wav,168168,3.5035,48000,happy,03,72704,0.130645751953125,0.567670424813282
188,../data/happy/03-01-03-01-02-02-17.wav,169769,3.5368541666666666,48000,happy,03,64512,0.129241943359375,0.6200012958785173
189,../data/happy/03-01-03-02-02-02-23.wav,155355,3.2365625,48000,happy,03,56320,0.25286865234375,0.6374754594316243
190,../data/happy/03-01-03-01-01-02-23.wav,156957,3.2699375,48000,happy,03,58368,0.136810302734375,0.6281274489191307
191,../data/sad/03-01-04-01-01-02-02.wav,180981,3.7704375,48000,sad,04,76800,0.076507568359375,0.575646062293832
192,../data/sad/03-01-04-01-01-02-16.wav,174574,3.6369583333333333,48000,sad,04,74752,0.045379638671875,0.5718033613252833
193,../data/sad/03-01-04-02-02-02-16.wav,179379,3.7370625,48000,sad,04,82432,0.07537841796875,0.5404590280913596
194,../data/sad/03-01-04-02-02-02-02.wav,176176,3.6703333333333332,48000,sad,04,74752,0.0599365234375,0.5756970302424848
195,../data/sad/03-01-04-01-02-02-22.wav,177778,3.703708333333333,48000,sad,04,80896,0.06512451171875,0.544960568799289
196,../data/sad/03-01-04-02-01-02-22.wav,174575,3.636979166666667,48000,sad,04,74752,0.07757568359375,0.5718058141200058
197,../data/sad/03-01-04-02-01-02-23.wav,209809,4.371020833333334,48000,sad,04,109568,0.101715087890625,0.4777726408304696
198,../data/sad/03-01-04-01-02-02-23.wav,176176,3.6703333333333332,48000,sad,04,77824,0.055023193359375,0.5582599218962855
199,../data/sad/03-01-04-02-02-02-03.wav,177777,3.7036875,48000,sad,04,92672,0.218597412109375,0.47871771939002233
200,../data/sad/03-01-04-02-02-02-17.wav,171371,3.5702291666666666,48000,sad,04,59904,0.21875,0.6504426069755093
201,../data/sad/03-01-04-01-01-02-17.wav,168168,3.5035,48000,sad,04,59904,0.187713623046875,0.6437847866419295
202,../data/sad/03-01-04-01-01-02-03.wav,171371,3.5702291666666666,48000,sad,04,100864,0.028167724609375,0.4114290049074814
203,../data/sad/03-01-04-01-01-02-15.wav,158558,3.3032916666666665,48000,sad,04,58368,0.062530517578125,0.6318823395855144
204,../data/sad/03-01-04-01-01-02-01.wav,171371,3.5702291666666666,48000,sad,04,70656,0.041717529296875,0.587701536432652
205,../data/sad/03-01-04-02-02-02-01.wav,179379,3.7370625,48000,sad,04,79872,0.075103759765625,0.5547304868462863
206,../data/sad/03-01-04-02-02-02-15.wav,164965,3.4367708333333336,48000,sad,04,102400,0.1011962890625,0.3792622677537659
207,../data/sad/03-01-04-01-02-02-09.wav,163364,3.4034166666666668,48000,sad,04,70144,0.004669189453125,0.570627555642614
208,../data/sad/03-01-04-01-02-02-21.wav,201801,4.2041875,48000,sad,04,105472,0.060577392578125,0.47734649481419816
209,../data/sad/03-01-04-02-01-02-21.wav,205004,4.2709166666666665,48000,sad,04,107520,0.238525390625,0.475522428830657
210,../data/sad/03-01-04-02-01-02-09.wav,187387,3.9038958333333333,48000,sad,04,92160,0.016754150390625,0.5081835986487857
211,../data/sad/03-01-04-02-01-02-08.wav,188989,3.9372708333333333,48000,sad,04,130048,0.034332275390625,0.3118752943292996
212,../data/sad/03-01-04-02-01-02-20.wav,203403,4.2375625,48000,sad,04,151552,0.247711181640625,0.2549175774201954
213,../data/sad/03-01-04-01-02-02-20.wav,161762,3.370041666666667,48000,sad,04,62464,0.0093994140625,0.6138524498955256
214,../data/sad/03-01-04-01-02-02-08.wav,172973,3.6036041666666665,48000,sad,04,66560,0.015472412109375,0.6152000601249906
215,../data/sad/03-01-04-02-02-02-14.wav,187388,3.9039166666666665,48000,sad,04,87552,0.094879150390625,0.5327769120754797
216,../data/sad/03-01-04-01-01-02-14.wav,172973,3.6036041666666665,48000,sad,04,73728,0.0260009765625,0.5737600665999896
217,../data/sad/03-01-04-01-01-02-10.wav,166566,3.470125,48000,sad,04,69632,0.05059814453125,0.5819555011226781
218,../data/sad/03-01-04-01-01-02-04.wav,163363,3.403395833333333,48000,sad,04,62976,0.121978759765625,0.6145026719636637
219,../data/sad/03-01-04-02-02-02-04.wav,180981,3.7704375,48000,sad,04,80896,0.33209228515625,0.5530138522828363
